""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
"tensor(0.3789, device='cuda:0')"
"tensor(0.4147, device='cuda:0')"
"tensor(0.5570, device='cuda:0')"
"tensor(0.3294, device='cuda:0')"
"tensor(0.4540, device='cuda:0')"
"tensor(0.4219, device='cuda:0')"
"tensor(0.4984, device='cuda:0')"
"tensor(0.4131, device='cuda:0')"
"tensor(0.5407, device='cuda:0')"
"tensor(0.3294, device='cuda:0')"
"tensor(0.4540, device='cuda:0')"
"tensor(0.3228, device='cuda:0')"
"tensor(0.5351, device='cuda:0')"
"tensor(0.3766, device='cuda:0')"
"tensor(0.5753, device='cuda:0')"
"tensor(0.3766, device='cuda:0')"
"tensor(0.5753, device='cuda:0')"
"tensor(0.3766, device='cuda:0')"
"tensor(0.5753, device='cuda:0')"
"tensor(0.3766, device='cuda:0')"
"tensor(0.5753, device='cuda:0')"
"tensor(0.4347, device='cuda:0')"
"tensor(0.5326, device='cuda:0')"
"tensor(0.4969, device='cuda:0')"
"tensor(0.4219, device='cuda:0')"
"tensor(0.4984, device='cuda:0')"
"tensor(0.4131, device='cuda:0')"
"tensor(0.5407, device='cuda:0')"
"tensor(0.2161, device='cuda:0')"
"tensor(0.1375, device='cuda:0')"
"tensor(0.1310, device='cuda:0')"
"tensor(0.1528, device='cuda:0')"
"tensor(0.3122, device='cuda:0')"
"tensor(0.2990, device='cuda:0')"
"tensor(0.4463, device='cuda:0')"
"tensor(0.4169, device='cuda:0')"
"tensor(0.3211, device='cuda:0')"
"tensor(0.2682, device='cuda:0')"
"tensor(0.2490, device='cuda:0')"
"tensor(0.1856, device='cuda:0')"
"tensor(0.2201, device='cuda:0')"
"tensor(0.1844, device='cuda:0')"
"tensor(0.1279, device='cuda:0')"
"tensor(0.2541, device='cuda:0')"
"tensor(0.1606, device='cuda:0')"
"tensor(0.3519, device='cuda:0')"
"tensor(0.3443, device='cuda:0')"
"tensor(0.0935, device='cuda:0')"
"tensor(0.1773, device='cuda:0')"
"tensor(0.1311, device='cuda:0')"
"tensor(0.5552, device='cuda:0')"
"tensor(0.2262, device='cuda:0')"
"tensor(0.2424, device='cuda:0')"
"tensor(0.2079, device='cuda:0')"
"tensor(0.2583, device='cuda:0')"
"tensor(0.2699, device='cuda:0')"
"tensor(0.1706, device='cuda:0')"
"tensor(0.3274, device='cuda:0')"
"tensor(0.3953, device='cuda:0')"
"tensor(0.3557, device='cuda:0')"
"tensor(0.2008, device='cuda:0')"
"tensor(0.1784, device='cuda:0')"
"tensor(0.1830, device='cuda:0')"
"tensor(0.2384, device='cuda:0')"
"tensor(0.1676, device='cuda:0')"
"tensor(0.0860, device='cuda:0')"
"tensor(-0.0937, device='cuda:0')"
"tensor(0.1856, device='cuda:0')"
"tensor(0.0459, device='cuda:0')"
"tensor(0.2228, device='cuda:0')"
"tensor(0.2243, device='cuda:0')"
"tensor(0.1511, device='cuda:0')"
"tensor(0.1385, device='cuda:0')"
"tensor(0.1862, device='cuda:0')"
"tensor(0.2203, device='cuda:0')"
"tensor(0.4084, device='cuda:0')"
"tensor(0.0857, device='cuda:0')"
"tensor(0.3112, device='cuda:0')"
"tensor(0.1841, device='cuda:0')"
"tensor(0.2162, device='cuda:0')"
"tensor(0.1975, device='cuda:0')"
"tensor(0.1031, device='cuda:0')"
"tensor(0.2442, device='cuda:0')"
"tensor(0.3513, device='cuda:0')"
"tensor(0.2577, device='cuda:0')"
"tensor(0.4603, device='cuda:0')"
"tensor(0.1353, device='cuda:0')"
"tensor(0.2339, device='cuda:0')"
"tensor(0.2174, device='cuda:0')"
"tensor(0.2989, device='cuda:0')"
"tensor(0.2592, device='cuda:0')"
"tensor(0.2904, device='cuda:0')"
"tensor(0.1687, device='cuda:0')"
"tensor(0.1562, device='cuda:0')"
"tensor(0.1101, device='cuda:0')"
"tensor(0.2046, device='cuda:0')"
"tensor(0.1190, device='cuda:0')"
"tensor(0.3039, device='cuda:0')"
"tensor(0.3248, device='cuda:0')"
"tensor(0.3410, device='cuda:0')"
"tensor(0.0991, device='cuda:0')"
"tensor(0.1403, device='cuda:0')"
"tensor(0.2026, device='cuda:0')"
"tensor(0.1890, device='cuda:0')"
"tensor(0.1274, device='cuda:0')"
"tensor(0.3379, device='cuda:0')"
"tensor(0.1480, device='cuda:0')"
"tensor(0.2142, device='cuda:0')"
"tensor(0.3255, device='cuda:0')"
"tensor(0.1462, device='cuda:0')"
"tensor(0.1715, device='cuda:0')"
"tensor(0.2263, device='cuda:0')"
"tensor(0.1419, device='cuda:0')"
"tensor(0.3242, device='cuda:0')"
"tensor(0.1902, device='cuda:0')"
"tensor(0.1149, device='cuda:0')"
"tensor(0.1912, device='cuda:0')"
"tensor(0.2788, device='cuda:0')"
"tensor(0.3120, device='cuda:0')"
"tensor(0.4171, device='cuda:0')"
"tensor(0.5050, device='cuda:0')"
"tensor(0.2163, device='cuda:0')"
"tensor(0.3466, device='cuda:0')"
"tensor(0.2723, device='cuda:0')"
"tensor(0.3140, device='cuda:0')"
"tensor(0.2432, device='cuda:0')"
"tensor(0.1347, device='cuda:0')"
"tensor(0.3204, device='cuda:0')"
"tensor(0.1272, device='cuda:0')"
"tensor(0.2296, device='cuda:0')"
"tensor(0.2641, device='cuda:0')"
"tensor(0.2911, device='cuda:0')"
"tensor(0.3616, device='cuda:0')"
"tensor(0.1275, device='cuda:0')"
"tensor(0.2343, device='cuda:0')"
"tensor(0.2842, device='cuda:0')"
"tensor(0.1941, device='cuda:0')"
"tensor(0.1827, device='cuda:0')"
"tensor(0.2780, device='cuda:0')"
"tensor(0.2968, device='cuda:0')"
"tensor(0.2108, device='cuda:0')"
"tensor(0.1876, device='cuda:0')"
"tensor(0.0954, device='cuda:0')"
"tensor(0.2737, device='cuda:0')"
"tensor(0.3278, device='cuda:0')"
"tensor(0.4641, device='cuda:0')"
"tensor(0.4330, device='cuda:0')"
"tensor(0.3644, device='cuda:0')"
"tensor(0.4166, device='cuda:0')"
"tensor(0.3273, device='cuda:0')"
"tensor(0.0275, device='cuda:0')"
"tensor(0.1769, device='cuda:0')"
"tensor(0.0796, device='cuda:0')"
"tensor(0.1753, device='cuda:0')"
"tensor(0.1346, device='cuda:0')"
"tensor(0.1314, device='cuda:0')"
"tensor(0.1531, device='cuda:0')"
"tensor(0.3006, device='cuda:0')"
"tensor(0.1294, device='cuda:0')"
"tensor(0.3008, device='cuda:0')"
"tensor(0.3195, device='cuda:0')"
"tensor(0.2996, device='cuda:0')"
"tensor(0.3948, device='cuda:0')"
"tensor(0.3125, device='cuda:0')"
"tensor(0.3719, device='cuda:0')"
"tensor(0.2920, device='cuda:0')"
"tensor(0.3356, device='cuda:0')"
"tensor(0.3734, device='cuda:0')"
"tensor(0.1601, device='cuda:0')"
"tensor(0.2861, device='cuda:0')"
"tensor(0.3243, device='cuda:0')"
"tensor(0.1994, device='cuda:0')"
"tensor(0.2467, device='cuda:0')"
"tensor(0.2403, device='cuda:0')"
"tensor(0.2849, device='cuda:0')"
"tensor(0.2238, device='cuda:0')"
"tensor(0.2304, device='cuda:0')"
"tensor(0.2143, device='cuda:0')"
"tensor(0.2881, device='cuda:0')"
"tensor(0.2360, device='cuda:0')"
"tensor(0.0842, device='cuda:0')"
"tensor(0.2926, device='cuda:0')"
"tensor(0.4133, device='cuda:0')"
"tensor(0.0647, device='cuda:0')"
"tensor(0.2705, device='cuda:0')"
"tensor(0.3065, device='cuda:0')"
"tensor(0.0434, device='cuda:0')"
"tensor(-0.0367, device='cuda:0')"
"tensor(0.1601, device='cuda:0')"
"tensor(0.2171, device='cuda:0')"
"tensor(0.2195, device='cuda:0')"
"tensor(0.2727, device='cuda:0')"
"tensor(0.2363, device='cuda:0')"
"tensor(0.0809, device='cuda:0')"
"tensor(0.0677, device='cuda:0')"
"tensor(0.1680, device='cuda:0')"
"tensor(0.1043, device='cuda:0')"
"tensor(0.1569, device='cuda:0')"
"tensor(0.2610, device='cuda:0')"
"tensor(0.1199, device='cuda:0')"
"tensor(0.0730, device='cuda:0')"
"tensor(0.2033, device='cuda:0')"
"tensor(0.2249, device='cuda:0')"
"tensor(0.1862, device='cuda:0')"
"tensor(0.1883, device='cuda:0')"
"tensor(0.2192, device='cuda:0')"
"tensor(0.1351, device='cuda:0')"
"tensor(0.1276, device='cuda:0')"
"tensor(0.1351, device='cuda:0')"
"tensor(0.1232, device='cuda:0')"
"tensor(0.1644, device='cuda:0')"
"tensor(0.1048, device='cuda:0')"
"tensor(0.0989, device='cuda:0')"
"tensor(0.1762, device='cuda:0')"
"tensor(0.2704, device='cuda:0')"
"tensor(0.3448, device='cuda:0')"
"tensor(0.2399, device='cuda:0')"
"tensor(0.2363, device='cuda:0')"
"tensor(0.1924, device='cuda:0')"
"tensor(0.1138, device='cuda:0')"
"tensor(0.1994, device='cuda:0')"
"tensor(0.1959, device='cuda:0')"
"tensor(0.2913, device='cuda:0')"
"tensor(0.2807, device='cuda:0')"
"tensor(0.1750, device='cuda:0')"
"tensor(0.2651, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.1994, device='cuda:0')"
"tensor(0.1959, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.3313, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2807, device='cuda:0')"
"tensor(0.1750, device='cuda:0')"
"tensor(0.2651, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.1994, device='cuda:0')"
"tensor(0.1959, device='cuda:0')"
"tensor(0.2913, device='cuda:0')"
"tensor(0.2807, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.3313, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.3313, device='cuda:0')"
"tensor(0.1750, device='cuda:0')"
"tensor(0.2651, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.2334, device='cuda:0')"
"tensor(0.2380, device='cuda:0')"
"tensor(0.1959, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.3313, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2913, device='cuda:0')"
"tensor(0.2807, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.3313, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.3313, device='cuda:0')"
"tensor(0.1183, device='cuda:0')"
"tensor(0.2690, device='cuda:0')"
"tensor(0.2029, device='cuda:0')"
"tensor(0.1811, device='cuda:0')"
"tensor(0.2333, device='cuda:0')"
"tensor(0.2364, device='cuda:0')"
"tensor(0.1219, device='cuda:0')"
"tensor(0.1458, device='cuda:0')"
"tensor(0.2500, device='cuda:0')"
"tensor(0.3549, device='cuda:0')"
"tensor(0.4512, device='cuda:0')"
"tensor(0.3466, device='cuda:0')"
"tensor(0.3858, device='cuda:0')"
"tensor(0.3496, device='cuda:0')"
"tensor(0.1459, device='cuda:0')"
"tensor(0.2140, device='cuda:0')"
"tensor(0.2942, device='cuda:0')"
"tensor(0.3190, device='cuda:0')"
"tensor(0.3477, device='cuda:0')"
"tensor(0.2728, device='cuda:0')"
"tensor(0.1604, device='cuda:0')"
"tensor(0.1648, device='cuda:0')"
"tensor(0.2598, device='cuda:0')"
"tensor(0.2698, device='cuda:0')"
"tensor(0.3452, device='cuda:0')"
"tensor(0.4122, device='cuda:0')"
"tensor(0.1565, device='cuda:0')"
"tensor(0.4466, device='cuda:0')"
"tensor(0.2422, device='cuda:0')"
"tensor(0.4497, device='cuda:0')"
"tensor(0.1204, device='cuda:0')"
"tensor(0.1165, device='cuda:0')"
"tensor(0.0613, device='cuda:0')"
"tensor(0.1281, device='cuda:0')"
"tensor(0.2280, device='cuda:0')"
"tensor(0.1356, device='cuda:0')"
"tensor(0.1607, device='cuda:0')"
"tensor(0.2361, device='cuda:0')"
"tensor(0.2688, device='cuda:0')"
"tensor(0.1756, device='cuda:0')"
"tensor(0.1237, device='cuda:0')"
"tensor(0.2480, device='cuda:0')"
"tensor(0.2729, device='cuda:0')"
"tensor(0.2721, device='cuda:0')"
"tensor(0.2672, device='cuda:0')"
"tensor(0.3676, device='cuda:0')"
"tensor(0.4670, device='cuda:0')"
"tensor(0.3922, device='cuda:0')"
"tensor(0.1399, device='cuda:0')"
"tensor(0.2179, device='cuda:0')"
"tensor(0.1164, device='cuda:0')"
"tensor(0.2872, device='cuda:0')"
"tensor(0.3813, device='cuda:0')"
"tensor(0.3490, device='cuda:0')"
"tensor(0.0843, device='cuda:0')"
"tensor(0.2468, device='cuda:0')"
"tensor(0.2491, device='cuda:0')"
"tensor(0.1151, device='cuda:0')"
"tensor(0.3738, device='cuda:0')"
"tensor(0.3362, device='cuda:0')"
"tensor(0.4714, device='cuda:0')"
"tensor(0.3099, device='cuda:0')"
"tensor(0.2552, device='cuda:0')"
"tensor(0.4773, device='cuda:0')"
"tensor(0.2369, device='cuda:0')"
"tensor(0.3015, device='cuda:0')"
"tensor(0.2547, device='cuda:0')"
"tensor(0.2694, device='cuda:0')"
"tensor(0.2068, device='cuda:0')"
"tensor(0.2266, device='cuda:0')"
"tensor(0.1240, device='cuda:0')"
"tensor(0.1973, device='cuda:0')"
"tensor(0.3282, device='cuda:0')"
"tensor(0.0221, device='cuda:0')"
"tensor(0.2448, device='cuda:0')"
"tensor(0.1103, device='cuda:0')"
"tensor(0.3415, device='cuda:0')"
"tensor(0.1609, device='cuda:0')"
"tensor(0.3407, device='cuda:0')"
"tensor(0.4585, device='cuda:0')"
"tensor(0.2985, device='cuda:0')"
"tensor(0.2797, device='cuda:0')"
"tensor(0.1802, device='cuda:0')"
"tensor(0.1158, device='cuda:0')"
"tensor(0.2245, device='cuda:0')"
"tensor(0.2265, device='cuda:0')"
"tensor(0.2569, device='cuda:0')"
"tensor(0.2311, device='cuda:0')"
"tensor(0.2919, device='cuda:0')"
"tensor(0.2331, device='cuda:0')"
"tensor(0.2965, device='cuda:0')"
"tensor(0.1313, device='cuda:0')"
"tensor(0.2219, device='cuda:0')"
"tensor(0.2587, device='cuda:0')"
"tensor(0.2699, device='cuda:0')"
"tensor(0.1980, device='cuda:0')"
"tensor(0.1676, device='cuda:0')"
"tensor(0.2872, device='cuda:0')"
"tensor(0.2684, device='cuda:0')"
"tensor(0.2372, device='cuda:0')"
"tensor(0.3503, device='cuda:0')"
"tensor(0.1786, device='cuda:0')"
"tensor(0.3811, device='cuda:0')"
"tensor(0.0634, device='cuda:0')"
"tensor(0.2932, device='cuda:0')"
"tensor(0.1295, device='cuda:0')"
"tensor(0.2273, device='cuda:0')"
"tensor(0.0229, device='cuda:0')"
"tensor(0.1727, device='cuda:0')"
"tensor(0.3848, device='cuda:0')"
"tensor(0.1734, device='cuda:0')"
"tensor(0.1891, device='cuda:0')"
"tensor(0.2864, device='cuda:0')"
"tensor(0.4212, device='cuda:0')"
"tensor(0.0484, device='cuda:0')"
"tensor(0.2258, device='cuda:0')"
"tensor(0.1435, device='cuda:0')"
"tensor(0.0873, device='cuda:0')"
"tensor(0.1623, device='cuda:0')"
"tensor(0.0685, device='cuda:0')"
"tensor(0.1051, device='cuda:0')"
"tensor(0.0782, device='cuda:0')"
"tensor(0.1213, device='cuda:0')"
"tensor(0.1153, device='cuda:0')"
"tensor(0.0758, device='cuda:0')"
"tensor(0.0959, device='cuda:0')"
"tensor(0.0161, device='cuda:0')"
"tensor(0.0104, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0719, device='cuda:0')"
"tensor(0.0899, device='cuda:0')"
"tensor(0.0520, device='cuda:0')"
"tensor(0.0417, device='cuda:0')"
"tensor(0.0892, device='cuda:0')"
"tensor(0.0833, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0719, device='cuda:0')"
"tensor(0.0899, device='cuda:0')"
"tensor(0.0520, device='cuda:0')"
"tensor(0.0417, device='cuda:0')"
"tensor(0.0892, device='cuda:0')"
"tensor(0.0833, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
"tensor(0.0712, device='cuda:0')"
"tensor(0.0548, device='cuda:0')"
